Date and Time;Value
11-7-2024;1.496568
10-7-2024;1.490472
9-7-2024;1.508760
8-7-2024;1.517904
7-7-2024;1.517904
6-7-2024;1.514856
5-7-2024;1.514856
4-7-2024;1.530096
3-7-2024;1.536192
2-7-2024;1.520952
1-7-2024;1.505712
30-6-2024;1.514856
29-6-2024;1.508760
28-6-2024;1.490472
27-6-2024;1.472184
26-6-2024;1.466088
25-6-2024;1.453896
24-6-2024;1.435608
23-6-2024;1.429512
22-6-2024;1.429512
21-6-2024;1.432560
20-6-2024;1.429512
19-6-2024;1.414272
18-6-2024;1.392936
17-6-2024;1.377696
16-6-2024;1.362456
15-6-2024;1.347216
14-6-2024;1.335024
13-6-2024;1.325880
12-6-2024;1.313688
11-6-2024;1.295400
10-6-2024;1.280160
9-6-2024;1.283208
8-6-2024;1.277112
7-6-2024;1.252728
6-6-2024;1.243584
5-6-2024;1.237488
4-6-2024;1.234440
3-6-2024;1.231392
2-6-2024;1.237488
1-6-2024;1.240536
31-5-2024;1.234440
30-5-2024;1.222248
29-5-2024;1.210056
28-5-2024;1.194816
27-5-2024;1.185672
26-5-2024;1.182624
25-5-2024;1.176528
24-5-2024;1.170432
23-5-2024;1.167384
22-5-2024;1.161288
21-5-2024;1.155192
20-5-2024;1.149096
19-5-2024;1.143000
18-5-2024;1.136904
17-5-2024;1.127760
16-5-2024;1.115568
15-5-2024;1.106424
14-5-2024;1.115568
13-5-2024;1.118616
12-5-2024;1.109472
11-5-2024;1.100328
10-5-2024;1.091184
9-5-2024;1.091184
8-5-2024;1.088136
7-5-2024;1.085088
6-5-2024;1.085088
5-5-2024;1.082040
4-5-2024;1.063752
3-5-2024;1.051560
2-5-2024;1.045464
1-5-2024;1.039368
30-4-2024;1.042416
29-4-2024;1.045464
28-4-2024;1.051560
27-4-2024;1.045464
26-4-2024;1.027176
25-4-2024;1.021080
24-4-2024;1.018032
23-4-2024;1.014984
22-4-2024;0.999744
21-4-2024;0.996696
20-4-2024;0.996696
19-4-2024;0.993648
18-4-2024;0.993648
17-4-2024;0.993648
16-4-2024;0.984504
15-4-2024;0.981456
14-4-2024;0.993648
13-4-2024;0.975360
12-4-2024;0.932688
11-4-2024;0.905256
10-4-2024;0.957072
9-4-2024;0.984504
8-4-2024;0.984504
7-4-2024;0.975360
6-4-2024;0.960120
5-4-2024;0.932688
4-4-2024;0.908304
3-4-2024;0.929640
2-4-2024;1.005840
1-4-2024;1.011936
31-3-2024;1.014984
30-3-2024;1.018032
29-3-2024;1.018032
28-3-2024;1.002792
27-3-2024;0.999744
26-3-2024;1.021080
25-3-2024;1.033272
24-3-2024;1.014984
23-3-2024;0.996696
22-3-2024;1.008888
21-3-2024;1.008888
20-3-2024;1.008888
19-3-2024;1.008888
18-3-2024;0.987552
17-3-2024;0.984504
16-3-2024;0.987552
15-3-2024;0.993648
14-3-2024;0.990600
13-3-2024;0.978408
12-3-2024;0.981456
11-3-2024;0.966216
10-3-2024;0.932688
9-3-2024;0.990600
8-3-2024;1.039368
7-3-2024;1.033272
6-3-2024;1.082040
5-3-2024;1.164336
4-3-2024;1.161288
3-3-2024;1.164336
2-3-2024;1.185672
1-3-2024;1.258824
29-2-2024;1.255776
28-2-2024;1.225296
27-2-2024;1.228344
26-2-2024;1.237488
25-2-2024;1.234440
24-2-2024;1.200912
23-2-2024;1.194816
22-2-2024;1.231392
21-2-2024;1.249680
20-2-2024;1.240536
19-2-2024;1.228344
18-2-2024;1.216152
17-2-2024;1.203960
16-2-2024;1.207008
15-2-2024;1.203960
14-2-2024;1.194816
13-2-2024;1.179576
12-2-2024;1.264920
11-2-2024;1.325880
10-2-2024;1.347216
9-2-2024;1.362456
8-2-2024;1.368552
7-2-2024;1.356360
6-2-2024;1.331976
5-2-2024;1.322832
4-2-2024;1.341120
3-2-2024;1.344168
2-2-2024;1.350264
1-2-2024;1.353312
31-1-2024;1.350264
30-1-2024;1.353312
29-1-2024;1.353312
28-1-2024;1.350264
27-1-2024;1.371600
26-1-2024;1.389888
25-1-2024;1.435608
24-1-2024;1.463040
23-1-2024;1.481328
22-1-2024;1.493520
21-1-2024;1.490472
20-1-2024;1.466088
19-1-2024;1.453896
18-1-2024;1.478280
17-1-2024;1.475232
16-1-2024;1.335024
15-1-2024;1.490472
14-1-2024;1.493520
13-1-2024;1.456944
12-1-2024;1.469136
11-1-2024;1.469136
10-1-2024;1.453896
9-1-2024;1.530096
8-1-2024;1.621536
7-1-2024;1.600200
6-1-2024;1.615440
5-1-2024;1.652016
4-1-2024;1.645920
3-1-2024;1.648968
2-1-2024;1.652016
1-1-2024;1.645920
31-12-2023;1.645920
30-12-2023;1.636776
29-12-2023;1.624584
28-12-2023;1.621536
27-12-2023;1.627632
26-12-2023;1.658112
25-12-2023;1.719072
24-12-2023;1.746504
23-12-2023;1.749552
22-12-2023;1.749552
21-12-2023;1.755648
20-12-2023;1.746504
19-12-2023;1.712976
18-12-2023;1.676400
17-12-2023;1.694688
16-12-2023;1.737360
15-12-2023;1.758696
14-12-2023;1.764792
13-12-2023;1.761744
12-12-2023;1.743456
11-12-2023;1.722120
10-12-2023;1.737360
9-12-2023;1.761744
8-12-2023;1.767840
7-12-2023;1.767840
6-12-2023;1.755648
5-12-2023;1.752600
4-12-2023;1.746504
3-12-2023;1.746504
2-12-2023;1.752600
1-12-2023;1.758696
30-11-2023;1.764792
29-11-2023;1.767840
28-11-2023;1.761744
27-11-2023;1.752600
26-11-2023;1.758696
25-11-2023;1.758696
24-11-2023;1.755648
23-11-2023;1.749552
22-11-2023;1.746504
21-11-2023;1.752600
20-11-2023;1.749552
19-11-2023;1.740408
18-11-2023;1.740408
17-11-2023;1.752600
16-11-2023;1.764792
15-11-2023;1.770888
14-11-2023;1.770888
13-11-2023;1.776984
12-11-2023;1.773936
11-11-2023;1.764792
10-11-2023;1.749552
9-11-2023;1.743456
8-11-2023;1.740408
7-11-2023;1.755648
6-11-2023;1.731264
5-11-2023;1.734312
4-11-2023;1.740408
3-11-2023;1.746504
2-11-2023;1.740408
1-11-2023;1.712976
31-10-2023;1.691640
30-10-2023;1.688592
29-10-2023;1.691640
28-10-2023;1.691640
27-10-2023;1.691640
26-10-2023;1.691640
25-10-2023;1.694688
24-10-2023;1.685544
23-10-2023;1.664208
22-10-2023;1.639824
21-10-2023;1.630680
20-10-2023;1.636776
19-10-2023;1.655064
18-10-2023;1.655064
17-10-2023;1.645920
16-10-2023;1.630680
15-10-2023;1.624584
14-10-2023;1.627632
13-10-2023;1.633728
12-10-2023;1.633728
11-10-2023;1.633728
10-10-2023;1.627632
9-10-2023;1.624584
8-10-2023;1.624584
7-10-2023;1.612392
6-10-2023;1.606296
5-10-2023;1.603248
4-10-2023;1.600200
3-10-2023;1.597152
2-10-2023;1.594104
1-10-2023;1.581912
30-9-2023;1.569720
29-9-2023;1.563624
28-9-2023;1.563624
27-9-2023;1.557528
26-9-2023;1.542288
25-9-2023;1.520952
24-9-2023;1.505712
23-9-2023;1.505712
22-9-2023;1.511808
21-9-2023;1.508760
20-9-2023;1.502664
19-9-2023;1.496568
18-9-2023;1.487424
17-9-2023;1.496568
16-9-2023;1.511808
15-9-2023;1.508760
14-9-2023;1.505712
13-9-2023;1.505712
12-9-2023;1.502664
11-9-2023;1.496568
10-9-2023;1.484376
9-9-2023;1.466088
8-9-2023;1.450848
7-9-2023;1.444752
6-9-2023;1.447800
5-9-2023;1.444752
4-9-2023;1.441704
3-9-2023;1.447800
2-9-2023;1.453896
1-9-2023;1.441704
31-8-2023;1.423416
30-8-2023;1.426464
29-8-2023;1.435608
28-8-2023;1.429512
27-8-2023;1.417320
26-8-2023;1.408176
25-8-2023;1.402080
24-8-2023;1.392936
23-8-2023;1.380744
22-8-2023;1.374648
21-8-2023;1.374648
20-8-2023;1.365504
19-8-2023;1.350264
18-8-2023;1.341120
17-8-2023;1.341120
16-8-2023;1.344168
15-8-2023;1.350264
14-8-2023;1.359408
13-8-2023;1.368552
12-8-2023;1.383792
11-8-2023;1.386840
10-8-2023;1.389888
9-8-2023;1.405128
8-8-2023;1.414272
7-8-2023;1.423416
6-8-2023;1.432560
5-8-2023;1.423416
4-8-2023;1.423416
3-8-2023;1.432560
2-8-2023;1.423416
1-8-2023;1.402080
31-7-2023;1.383792
30-7-2023;1.377696
29-7-2023;1.377696
28-7-2023;1.368552
27-7-2023;1.353312
26-7-2023;1.350264
25-7-2023;1.341120
24-7-2023;1.322832
23-7-2023;1.292352
22-7-2023;1.292352
21-7-2023;1.292352
20-7-2023;1.292352
19-7-2023;1.286256
18-7-2023;1.274064
17-7-2023;1.255776
16-7-2023;1.234440
15-7-2023;1.219200
14-7-2023;1.210056
13-7-2023;1.203960
12-7-2023;1.200912
11-7-2023;1.191768
10-7-2023;1.185672
9-7-2023;1.170432
8-7-2023;1.161288
7-7-2023;1.158240
6-7-2023;1.155192
5-7-2023;1.152144
4-7-2023;1.143000
3-7-2023;1.130808
2-7-2023;1.121664
1-7-2023;1.121664
30-6-2023;1.124712
29-6-2023;1.112520
28-6-2023;1.100328
27-6-2023;1.088136
26-6-2023;1.103376
25-6-2023;1.112520
24-6-2023;1.112520
23-6-2023;1.109472
22-6-2023;1.112520
21-6-2023;1.121664
20-6-2023;1.124712
19-6-2023;1.136904
18-6-2023;1.139952
17-6-2023;1.130808
16-6-2023;1.124712
15-6-2023;1.121664
14-6-2023;1.130808
13-6-2023;1.130808
12-6-2023;1.121664
11-6-2023;1.127760
10-6-2023;1.121664
9-6-2023;1.109472
8-6-2023;1.085088
7-6-2023;1.109472
6-6-2023;1.109472
5-6-2023;1.109472
4-6-2023;1.097280
3-6-2023;1.085088
2-6-2023;1.091184
1-6-2023;1.097280
31-5-2023;1.088136
30-5-2023;1.078992
29-5-2023;1.078992
28-5-2023;1.082040
27-5-2023;1.082040
26-5-2023;1.072896
25-5-2023;1.069848
24-5-2023;1.078992
23-5-2023;1.091184
22-5-2023;1.109472
21-5-2023;1.112520
20-5-2023;1.130808
19-5-2023;1.130808
18-5-2023;1.109472
17-5-2023;1.097280
16-5-2023;1.112520
15-5-2023;1.112520
14-5-2023;1.100328
13-5-2023;1.100328
12-5-2023;1.094232
11-5-2023;1.085088
10-5-2023;1.072896
9-5-2023;1.069848
8-5-2023;1.072896
7-5-2023;1.082040
6-5-2023;1.082040
5-5-2023;1.069848
4-5-2023;1.048512
3-5-2023;1.027176
2-5-2023;1.011936
1-5-2023;0.996696
30-4-2023;1.002792
29-4-2023;1.021080
28-4-2023;1.021080
27-4-2023;1.036320
26-4-2023;1.033272
25-4-2023;1.030224
24-4-2023;1.024128
23-4-2023;1.005840
22-4-2023;0.993648
21-4-2023;1.011936
20-4-2023;1.008888
19-4-2023;0.996696
18-4-2023;0.981456
17-4-2023;0.969264
16-4-2023;0.963168
15-4-2023;0.957072
14-4-2023;0.950976
13-4-2023;0.957072
12-4-2023;0.972312
11-4-2023;0.978408
10-4-2023;0.975360
9-4-2023;0.984504
8-4-2023;1.024128
7-4-2023;1.021080
6-4-2023;1.008888
5-4-2023;0.996696
4-4-2023;0.987552
3-4-2023;0.981456
2-4-2023;0.975360
1-4-2023;0.984504
31-3-2023;0.999744
30-3-2023;0.987552
29-3-2023;0.969264
28-3-2023;0.963168
27-3-2023;1.014984
26-3-2023;1.082040
25-3-2023;1.078992
24-3-2023;1.094232
23-3-2023;1.112520
22-3-2023;1.118616
21-3-2023;1.121664
20-3-2023;1.115568
19-3-2023;1.097280
18-3-2023;1.078992
17-3-2023;1.088136
16-3-2023;1.112520
15-3-2023;1.109472
14-3-2023;1.091184
13-3-2023;1.078992
12-3-2023;1.127760
11-3-2023;1.149096
10-3-2023;1.164336
9-3-2023;1.182624
8-3-2023;1.176528
7-3-2023;1.167384
6-3-2023;1.176528
5-3-2023;1.167384
4-3-2023;1.133856
3-3-2023;1.136904
2-3-2023;1.155192
1-3-2023;1.149096
28-2-2023;1.133856
27-2-2023;1.139952
26-2-2023;1.158240
25-2-2023;1.170432
24-2-2023;1.164336
23-2-2023;1.146048
22-2-2023;1.124712
21-2-2023;1.112520
20-2-2023;1.133856
19-2-2023;1.161288
18-2-2023;1.167384
17-2-2023;1.158240
16-2-2023;1.176528
15-2-2023;1.173480
14-2-2023;1.167384
13-2-2023;1.164336
12-2-2023;1.170432
11-2-2023;1.197864
10-2-2023;1.194816
9-2-2023;1.194816
8-2-2023;1.200912
7-2-2023;1.194816
6-2-2023;1.185672
5-2-2023;1.194816
4-2-2023;1.200912
3-2-2023;1.213104
2-2-2023;1.249680
1-2-2023;1.246632
31-1-2023;1.249680
30-1-2023;1.274064
29-1-2023;1.304544
28-1-2023;1.301496
27-1-2023;1.283208
26-1-2023;1.277112
25-1-2023;1.301496
24-1-2023;1.338072
23-1-2023;1.316736
22-1-2023;1.380744
21-1-2023;1.432560
20-1-2023;1.417320
19-1-2023;1.405128
18-1-2023;1.405128
17-1-2023;1.405128
16-1-2023;1.420368
15-1-2023;1.426464
14-1-2023;1.411224
13-1-2023;1.402080
12-1-2023;1.420368
11-1-2023;1.429512
10-1-2023;1.432560
9-1-2023;1.432560
8-1-2023;1.438656
7-1-2023;1.435608
6-1-2023;1.408176
5-1-2023;1.399032
4-1-2023;1.469136
3-1-2023;1.572768
2-1-2023;1.578864
1-1-2023;1.563624
31-12-2022;1.557528
30-12-2022;1.575816
29-12-2022;1.584960
28-12-2022;1.578864
27-12-2022;1.578864
26-12-2022;1.572768
25-12-2022;1.575816
24-12-2022;1.572768
23-12-2022;1.539240
22-12-2022;1.548384
21-12-2022;1.572768
20-12-2022;1.581912
19-12-2022;1.581912
18-12-2022;1.557528
17-12-2022;1.542288
16-12-2022;1.545336
15-12-2022;1.578864
14-12-2022;1.645920
13-12-2022;1.652016
12-12-2022;1.661160
11-12-2022;1.688592
10-12-2022;1.706880
9-12-2022;1.734312
8-12-2022;1.746504
7-12-2022;1.752600
6-12-2022;1.773936
5-12-2022;1.822704
4-12-2022;1.840992
3-12-2022;1.853184
2-12-2022;1.868424
1-12-2022;1.868424
30-11-2022;1.883664
29-11-2022;1.911096
28-11-2022;1.886712
27-11-2022;1.895856
26-11-2022;1.926336
25-11-2022;1.926336
24-11-2022;1.935480
23-11-2022;1.935480
22-11-2022;1.944624
21-11-2022;1.947672
20-11-2022;1.938528
19-11-2022;1.938528
18-11-2022;1.935480
17-11-2022;1.929384
16-11-2022;1.926336
15-11-2022;1.935480
14-11-2022;1.944624
13-11-2022;1.923288
12-11-2022;1.892808
11-11-2022;1.883664
10-11-2022;1.941576
9-11-2022;1.962912
8-11-2022;1.950720
7-11-2022;1.941576
6-11-2022;1.914144
5-11-2022;1.917192
4-11-2022;1.926336
3-11-2022;1.929384
2-11-2022;1.923288
1-11-2022;1.911096
31-10-2022;1.898904
30-10-2022;1.917192
29-10-2022;1.932432
28-10-2022;1.923288
27-10-2022;1.895856
26-10-2022;1.877568
25-10-2022;1.886712
24-10-2022;1.892808
23-10-2022;1.886712
22-10-2022;1.880616
21-10-2022;1.868424
20-10-2022;1.868424
19-10-2022;1.862328
18-10-2022;1.837944
17-10-2022;1.831848
16-10-2022;1.847088
15-10-2022;1.844040
14-10-2022;1.822704
13-10-2022;1.819656
12-10-2022;1.850136
11-10-2022;1.856232
10-10-2022;1.847088
9-10-2022;1.840992
8-10-2022;1.831848
7-10-2022;1.819656
6-10-2022;1.807464
5-10-2022;1.798320
4-10-2022;1.798320
3-10-2022;1.789176
2-10-2022;1.761744
1-10-2022;1.737360
30-9-2022;1.743456
29-9-2022;1.752600
28-9-2022;1.743456
27-9-2022;1.719072
26-9-2022;1.700784
25-9-2022;1.697736
24-9-2022;1.697736
23-9-2022;1.673352
22-9-2022;1.652016
21-9-2022;1.648968
20-9-2022;1.645920
19-9-2022;1.642872
18-9-2022;1.636776
17-9-2022;1.630680
16-9-2022;1.621536
15-9-2022;1.603248
14-9-2022;1.581912
13-9-2022;1.563624
12-9-2022;1.563624
11-9-2022;1.572768
10-9-2022;1.563624
9-9-2022;1.542288
8-9-2022;1.533144
7-9-2022;1.542288
6-9-2022;1.545336
5-9-2022;1.542288
4-9-2022;1.551432
3-9-2022;1.557528
2-9-2022;1.548384
1-9-2022;1.542288
31-8-2022;1.548384
30-8-2022;1.560576
29-8-2022;1.560576
28-8-2022;1.551432
27-8-2022;1.551432
26-8-2022;1.563624
25-8-2022;1.569720
24-8-2022;1.566672
23-8-2022;1.563624
22-8-2022;1.575816
21-8-2022;1.594104
20-8-2022;1.600200
19-8-2022;1.597152
18-8-2022;1.603248
17-8-2022;1.606296
16-8-2022;1.597152
15-8-2022;1.606296
14-8-2022;1.612392
13-8-2022;1.612392
12-8-2022;1.615440
11-8-2022;1.633728
10-8-2022;1.642872
9-8-2022;1.642872
8-8-2022;1.648968
7-8-2022;1.667256
6-8-2022;1.679448
5-8-2022;1.673352
4-8-2022;1.667256
3-8-2022;1.652016
2-8-2022;1.652016
1-8-2022;1.652016
31-7-2022;1.652016
30-7-2022;1.642872
29-7-2022;1.627632
28-7-2022;1.618488
27-7-2022;1.609344
26-7-2022;1.600200
25-7-2022;1.591056
24-7-2022;1.588008
23-7-2022;1.578864
22-7-2022;1.563624
21-7-2022;1.551432
20-7-2022;1.548384
19-7-2022;1.545336
18-7-2022;1.536192
17-7-2022;1.533144
16-7-2022;1.530096
15-7-2022;1.527048
14-7-2022;1.517904
13-7-2022;1.505712
12-7-2022;1.499616
11-7-2022;1.493520
10-7-2022;1.493520
9-7-2022;1.502664
8-7-2022;1.493520
7-7-2022;1.478280
6-7-2022;1.475232
5-7-2022;1.478280
4-7-2022;1.475232
3-7-2022;1.463040
2-7-2022;1.456944
1-7-2022;1.459992
30-6-2022;1.463040
29-6-2022;1.466088
28-6-2022;1.456944
27-6-2022;1.453896
26-6-2022;1.447800
25-6-2022;1.426464
24-6-2022;1.399032
23-6-2022;1.386840
22-6-2022;1.389888
21-6-2022;1.386840
20-6-2022;1.371600
19-6-2022;1.347216
18-6-2022;1.331976
17-6-2022;1.331976
16-6-2022;1.328928
15-6-2022;1.313688
14-6-2022;1.304544
13-6-2022;1.289304
12-6-2022;1.274064
11-6-2022;1.267968
10-6-2022;1.271016
9-6-2022;1.277112
8-6-2022;1.304544
7-6-2022;1.325880
6-6-2022;1.335024
5-6-2022;1.319784
4-6-2022;1.304544
3-6-2022;1.289304
2-6-2022;1.283208
1-6-2022;1.289304
31-5-2022;1.286256
30-5-2022;1.274064
29-5-2022;1.255776
28-5-2022;1.240536
27-5-2022;1.237488
26-5-2022;1.246632
25-5-2022;1.249680
24-5-2022;1.243584
23-5-2022;1.252728
22-5-2022;1.252728
21-5-2022;1.234440
20-5-2022;1.203960
19-5-2022;1.191768
18-5-2022;1.191768
17-5-2022;1.176528
16-5-2022;1.155192
15-5-2022;1.152144
14-5-2022;1.146048
13-5-2022;1.139952
12-5-2022;1.136904
11-5-2022;1.136904
10-5-2022;1.133856
9-5-2022;1.109472
8-5-2022;1.078992
7-5-2022;1.054608
6-5-2022;1.054608
5-5-2022;1.063752
4-5-2022;1.057656
3-5-2022;1.048512
2-5-2022;1.039368
1-5-2022;1.027176
30-4-2022;1.018032
29-4-2022;1.008888
28-4-2022;1.014984
27-4-2022;0.996696
26-4-2022;0.981456
25-4-2022;0.975360
24-4-2022;0.975360
23-4-2022;0.981456
22-4-2022;0.987552
21-4-2022;0.981456
20-4-2022;0.972312
19-4-2022;0.954024
18-4-2022;0.926592
17-4-2022;0.932688
16-4-2022;0.947928
15-4-2022;0.957072
14-4-2022;0.932688
13-4-2022;0.935736
12-4-2022;0.938784
11-4-2022;0.929640
10-4-2022;0.917448
9-4-2022;0.893064
8-4-2022;0.874776
7-4-2022;0.886968
6-4-2022;0.941832
5-4-2022;1.018032
4-4-2022;1.036320
3-4-2022;1.036320
2-4-2022;1.039368
1-4-2022;1.018032
31-3-2022;0.999744
30-3-2022;1.030224
29-3-2022;1.042416
28-3-2022;1.036320
27-3-2022;1.018032
26-3-2022;1.008888
25-3-2022;1.002792
24-3-2022;0.990600
23-3-2022;0.978408
22-3-2022;1.002792
21-3-2022;1.011936
20-3-2022;0.999744
19-3-2022;0.984504
18-3-2022;1.018032
17-3-2022;1.039368
16-3-2022;1.082040
15-3-2022;1.118616
14-3-2022;1.127760
13-3-2022;1.121664
12-3-2022;1.091184
11-3-2022;1.103376
10-3-2022;1.100328
9-3-2022;1.143000
8-3-2022;1.194816
7-3-2022;1.194816
6-3-2022;1.207008
5-3-2022;1.207008
4-3-2022;1.200912
3-3-2022;1.191768
2-3-2022;1.188720
1-3-2022;1.188720
28-2-2022;1.188720
27-2-2022;1.191768
26-2-2022;1.203960
25-2-2022;1.191768
24-2-2022;1.194816
23-2-2022;1.203960
22-2-2022;1.234440
21-2-2022;1.255776
20-2-2022;1.255776
19-2-2022;1.237488
18-2-2022;1.225296
17-2-2022;1.255776
16-2-2022;1.277112
15-2-2022;1.274064
14-2-2022;1.252728
13-2-2022;1.237488
12-2-2022;1.228344
11-2-2022;1.219200
10-2-2022;1.216152
9-2-2022;1.228344
8-2-2022;1.216152
3-2-2022;1.331976
2-2-2022;1.344168
1-2-2022;1.338072
31-1-2022;1.325880
30-1-2022;1.325880
29-1-2022;1.322832
28-1-2022;1.322832
27-1-2022;1.331976
26-1-2022;1.319784
25-1-2022;1.304544
24-1-2022;1.307592
23-1-2022;1.322832
22-1-2022;1.328928
21-1-2022;1.325880
20-1-2022;1.325880
19-1-2022;1.328928
18-1-2022;1.325880
17-1-2022;1.304544
16-1-2022;1.319784
15-1-2022;1.338072
14-1-2022;1.331976
13-1-2022;1.347216
12-1-2022;1.377696
11-1-2022;1.383792
10-1-2022;1.377696
9-1-2022;1.386840
8-1-2022;1.389888
7-1-2022;1.368552
6-1-2022;1.356360
5-1-2022;1.374648
4-1-2022;1.386840
3-1-2022;1.389888
2-1-2022;1.435608
1-1-2022;1.450848
31-12-2021;1.475232
30-12-2021;1.551432
29-12-2021;1.578864
28-12-2021;1.581912
27-12-2021;1.581912
26-12-2021;1.578864
25-12-2021;1.581912
24-12-2021;1.603248
23-12-2021;1.591056
22-12-2021;1.569720
21-12-2021;1.588008
20-12-2021;1.606296
19-12-2021;1.584960
18-12-2021;1.609344
17-12-2021;1.621536
16-12-2021;1.624584
15-12-2021;1.633728
14-12-2021;1.633728
13-12-2021;1.630680
12-12-2021;1.621536
11-12-2021;1.615440
10-12-2021;1.624584
9-12-2021;1.624584
8-12-2021;1.615440
7-12-2021;1.621536
6-12-2021;1.618488
5-12-2021;1.621536
4-12-2021;1.615440
3-12-2021;1.609344
2-12-2021;1.606296
1-12-2021;1.609344
30-11-2021;1.594104
29-11-2021;1.578864
28-11-2021;1.572768
27-11-2021;1.572768
26-11-2021;1.569720
25-11-2021;1.588008
24-11-2021;1.588008
23-11-2021;1.569720
22-11-2021;1.560576
21-11-2021;1.578864
20-11-2021;1.588008
19-11-2021;1.578864
18-11-2021;1.569720
17-11-2021;1.566672
16-11-2021;1.563624
15-11-2021;1.548384
14-11-2021;1.530096
13-11-2021;1.524000
12-11-2021;1.524000
11-11-2021;1.533144
10-11-2021;1.542288
9-11-2021;1.551432
8-11-2021;1.527048
7-11-2021;1.514856
6-11-2021;1.514856
5-11-2021;1.514856
4-11-2021;1.511808
3-11-2021;1.511808
2-11-2021;1.508760
1-11-2021;1.502664
31-10-2021;1.469136
30-10-2021;1.441704
29-10-2021;1.426464
28-10-2021;1.438656
27-10-2021;1.438656
26-10-2021;1.426464
25-10-2021;1.423416
21-10-2021;1.411224
20-10-2021;1.408176
19-10-2021;1.395984
18-10-2021;1.386840
17-10-2021;1.371600
16-10-2021;1.347216
15-10-2021;1.344168
14-10-2021;1.344168
13-10-2021;1.344168
12-10-2021;1.341120
11-10-2021;1.335024
10-10-2021;1.335024
9-10-2021;1.338072
8-10-2021;1.341120
7-10-2021;1.353312
6-10-2021;1.359408
5-10-2021;1.365504
4-10-2021;1.368552
3-10-2021;1.377696
2-10-2021;1.380744
1-10-2021;1.368552
30-9-2021;1.353312
29-9-2021;1.338072
28-9-2021;1.335024
27-9-2021;1.338072
26-9-2021;1.331976
25-9-2021;1.328928
24-9-2021;1.325880
23-9-2021;1.322832
22-9-2021;1.325880
21-9-2021;1.344168
20-9-2021;1.365504
19-9-2021;1.380744
18-9-2021;1.386840
17-9-2021;1.386840
16-9-2021;1.377696
15-9-2021;1.371600
14-9-2021;1.371600
13-9-2021;1.374648
12-9-2021;1.371600
11-9-2021;1.353312
10-9-2021;1.325880
9-9-2021;1.298448
8-9-2021;1.298448
7-9-2021;1.292352
6-9-2021;1.283208
5-9-2021;1.277112
4-9-2021;1.274064
3-9-2021;1.258824
2-9-2021;1.228344
1-9-2021;1.203960
31-8-2021;1.210056
30-8-2021;1.225296
29-8-2021;1.231392
28-8-2021;1.222248
27-8-2021;1.213104
26-8-2021;1.213104
25-8-2021;1.200912
24-8-2021;1.185672
23-8-2021;1.176528
22-8-2021;1.173480
21-8-2021;1.170432
20-8-2021;1.182624
19-8-2021;1.200912
18-8-2021;1.203960
17-8-2021;1.228344
